iteration,cumulative_edges_covered,new_edges,total_possible_edges,cumulative_coverage_percentage,new_coverage_percentage,execution_time,bug_type,average_execution_time,total_crashes,total_timeouts,unique_bugs,pass_rate
525,75661,6,762867,9.917980,0.000787,1.032962,,0.946220,0,23,0,76.045627
526,75661,0,762867,9.917980,0.000000,0.025948,,0.944474,0,23,0,76.091082
527,75661,0,762867,9.917980,0.000000,0.030252,,0.942743,0,23,0,76.136364
528,75663,2,762867,9.918243,0.000262,0.024910,non_zero_exit,0.941008,0,23,0,75.992439
529,75667,4,762867,9.918767,0.000524,3.033559,,0.944956,0,23,0,76.037736
530,75671,4,762867,9.919291,0.000524,0.028814,non_zero_exit,0.943231,0,23,0,75.894539
531,75674,3,762867,9.919685,0.000393,1.031287,,0.943396,0,23,0,75.939850
532,75674,0,762867,9.919685,0.000000,0.024489,non_zero_exit,0.941672,0,23,0,75.797373
533,75674,0,762867,9.919685,0.000000,0.024875,non_zero_exit,0.939955,0,23,0,75.655431
534,75674,0,762867,9.919685,0.000000,0.022502,non_zero_exit,0.938240,0,23,0,75.514019
535,75674,0,762867,9.919685,0.000000,0.032404,,0.936550,0,23,0,75.559701
536,75674,0,762867,9.919685,0.000000,1.036433,,0.936736,0,23,0,75.605214
537,75674,0,762867,9.919685,0.000000,3.035600,,0.940638,0,23,0,75.650558
538,75674,0,762867,9.919685,0.000000,2.133578,,0.942851,0,23,0,75.695733
539,75674,0,762867,9.919685,0.000000,5.004893,timeout,0.950373,0,24,0,75.555556
540,75674,0,762867,9.919685,0.000000,0.030965,,0.948674,0,24,0,75.600739
541,75674,0,762867,9.919685,0.000000,0.029317,,0.946977,0,24,0,75.645756
542,75674,0,762867,9.919685,0.000000,1.028384,,0.947127,0,24,0,75.690608
543,75674,0,762867,9.919685,0.000000,0.530900,,0.946362,0,24,0,75.735294
544,75674,0,762867,9.919685,0.000000,1.034915,,0.946525,0,24,0,75.779817
545,75676,2,762867,9.919947,0.000262,0.021914,non_zero_exit,0.944831,0,24,0,75.641026
546,75676,0,762867,9.919947,0.000000,4.543012,,0.951409,0,24,0,75.685558
547,75676,0,762867,9.919947,0.000000,0.028192,,0.949725,0,24,0,75.729927
548,75676,0,762867,9.919947,0.000000,0.024744,non_zero_exit,0.948040,0,24,0,75.591985
549,75676,0,762867,9.919947,0.000000,0.032611,,0.946375,0,24,0,75.636364
550,75676,0,762867,9.919947,0.000000,0.022385,non_zero_exit,0.944698,0,24,0,75.499093
551,75676,0,762867,9.919947,0.000000,0.239088,,0.943420,0,24,0,75.543478
552,75677,1,762867,9.920078,0.000131,2.039304,,0.945402,0,24,0,75.587703
553,75761,84,762867,9.931089,0.011011,3.031328,,0.949167,0,24,0,75.631769
554,75766,5,762867,9.931744,0.000655,0.021864,non_zero_exit,0.947496,0,24,0,75.495495
555,75769,3,762867,9.932138,0.000393,0.438088,,0.946580,0,24,0,75.539568
556,75769,0,762867,9.932138,0.000000,1.541650,,0.947648,0,24,0,75.583483
557,75769,0,762867,9.932138,0.000000,1.030878,,0.947798,0,24,0,75.627240
558,75769,0,762867,9.932138,0.000000,0.030110,,0.946156,0,24,0,75.670841
559,75769,0,762867,9.932138,0.000000,1.030524,,0.946307,0,24,0,75.714286
560,75769,0,762867,9.932138,0.000000,0.023139,non_zero_exit,0.944661,0,24,0,75.579323
561,75769,0,762867,9.932138,0.000000,5.004307,timeout,0.951885,0,25,0,75.444840
562,75769,0,762867,9.932138,0.000000,1.527938,,0.952908,0,25,0,75.488455
563,75769,0,762867,9.932138,0.000000,0.029522,,0.951271,0,25,0,75.531915
564,75769,0,762867,9.932138,0.000000,1.034128,,0.951417,0,25,0,75.575221
565,75769,0,762867,9.932138,0.000000,2.070749,,0.953395,0,25,0,75.618375
566,75769,0,762867,9.932138,0.000000,0.029703,,0.951766,0,25,0,75.661376
567,75817,48,762867,9.938430,0.006292,1.027516,,0.951899,0,25,0,75.704225
568,75831,14,762867,9.940265,0.001835,1.028610,,0.952034,0,25,0,75.746924
569,75831,0,762867,9.940265,0.000000,3.028801,,0.955677,0,25,0,75.789474
570,75881,50,762867,9.946819,0.006554,0.034393,,0.954064,0,25,0,75.831874
571,75881,0,762867,9.946819,0.000000,3.047439,,0.957724,0,25,0,75.874126
572,75888,7,762867,9.947737,0.000918,0.022377,non_zero_exit,0.956091,0,25,0,75.741710
573,75889,1,762867,9.947868,0.000131,5.004708,timeout,0.963145,0,26,0,75.609756
574,75889,0,762867,9.947868,0.000000,0.030948,,0.961523,0,26,0,75.652174
575,75889,0,762867,9.947868,0.000000,0.026766,non_zero_exit,0.959901,0,26,0,75.520833
576,75889,0,762867,9.947868,0.000000,2.029263,,0.961754,0,26,0,75.563258
577,75889,0,762867,9.947868,0.000000,2.027423,,0.963598,0,26,0,75.605536
578,75889,0,762867,9.947868,0.000000,0.029790,,0.961985,0,26,0,75.647668
579,75889,0,762867,9.947868,0.000000,5.004153,timeout,0.968954,0,27,0,75.517241
580,75889,0,762867,9.947868,0.000000,1.030406,,0.969060,0,27,0,75.559380
581,75889,0,762867,9.947868,0.000000,1.037007,,0.969177,0,27,0,75.601375
582,75889,0,762867,9.947868,0.000000,1.001561,,0.969232,0,27,0,75.643225
583,75889,0,762867,9.947868,0.000000,0.528676,,0.968478,0,27,0,75.684932
584,75893,4,762867,9.948392,0.000524,3.031639,,0.972004,0,27,0,75.726496
