iteration,cumulative_edges_covered,new_edges,total_possible_edges,cumulative_coverage_percentage,new_coverage_percentage,execution_time,bug_type,average_execution_time,total_crashes,total_timeouts,unique_bugs,pass_rate
3848,99625,0,762867,13.059288,0.000000,3.030672,,0.962223,0,219,0,72.122629
3849,99625,0,762867,13.059288,0.000000,5.003772,timeout,0.963272,0,220,0,72.103896
3850,99625,0,762867,13.059288,0.000000,0.023710,non_zero_exit,0.963028,0,220,0,72.085173
3851,99625,0,762867,13.059288,0.000000,0.021823,non_zero_exit,0.962784,0,220,0,72.066459
3852,99625,0,762867,13.059288,0.000000,1.033404,,0.962802,0,220,0,72.073709
3853,99625,0,762867,13.059288,0.000000,3.035060,,0.963340,0,220,0,72.080955
3854,99625,0,762867,13.059288,0.000000,1.030554,,0.963358,0,220,0,72.088197
3855,99648,23,762867,13.062303,0.003015,5.004654,timeout,0.964406,0,221,0,72.069502
3856,99648,0,762867,13.062303,0.000000,0.033932,,0.964164,0,221,0,72.076744
3857,99648,0,762867,13.062303,0.000000,0.022826,non_zero_exit,0.963920,0,221,0,72.058061
3858,99651,3,762867,13.062696,0.000393,5.089001,timeout,0.964989,0,222,0,72.039388
3859,99651,0,762867,13.062696,0.000000,2.026960,,0.965264,0,222,0,72.046632
3860,99651,0,762867,13.062696,0.000000,0.905342,,0.965249,0,222,0,72.053872
3861,99651,0,762867,13.062696,0.000000,1.038190,,0.965268,0,222,0,72.061108
3862,99651,0,762867,13.062696,0.000000,1.031508,,0.965285,0,222,0,72.068341
3863,99652,1,762867,13.062827,0.000131,3.036257,,0.965821,0,222,0,72.075569
3864,99652,0,762867,13.062827,0.000000,0.023014,non_zero_exit,0.965577,0,222,0,72.056921
3865,99652,0,762867,13.062827,0.000000,0.031010,,0.965335,0,222,0,72.064149
3866,99652,0,762867,13.062827,0.000000,0.033953,,0.965094,0,222,0,72.071373
3867,99710,58,762867,13.070430,0.007603,1.034188,,0.965112,0,222,0,72.078594
3868,99710,0,762867,13.070430,0.000000,1.528652,,0.965258,0,222,0,72.085810
3869,99710,0,762867,13.070430,0.000000,1.028315,,0.965274,0,222,0,72.093023
3870,99710,0,762867,13.070430,0.000000,5.004205,timeout,0.966318,0,223,0,72.074399
3871,99710,0,762867,13.070430,0.000000,0.022807,non_zero_exit,0.966074,0,223,0,72.055785
3872,99710,0,762867,13.070430,0.000000,0.032753,,0.965833,0,223,0,72.063000
3873,99710,0,762867,13.070430,0.000000,2.040268,,0.966110,0,223,0,72.070212
3874,99710,0,762867,13.070430,0.000000,0.026335,,0.965868,0,223,0,72.077419
3875,99710,0,762867,13.070430,0.000000,1.346592,,0.965966,0,223,0,72.084623
3876,99710,0,762867,13.070430,0.000000,0.021624,non_zero_exit,0.965722,0,223,0,72.066030
3877,99710,0,762867,13.070430,0.000000,0.026036,non_zero_exit,0.965480,0,223,0,72.047447
3878,99710,0,762867,13.070430,0.000000,0.032247,,0.965240,0,223,0,72.054653
3879,99710,0,762867,13.070430,0.000000,0.033411,,0.964999,0,223,0,72.061856
3880,99710,0,762867,13.070430,0.000000,5.007749,timeout,0.966041,0,224,0,72.043288
3881,99710,0,762867,13.070430,0.000000,0.025968,non_zero_exit,0.965799,0,224,0,72.024730
3882,99710,0,762867,13.070430,0.000000,1.029270,,0.965815,0,224,0,72.031934
3883,99710,0,762867,13.070430,0.000000,1.538941,,0.965963,0,224,0,72.039135
3884,99710,0,762867,13.070430,0.000000,0.023031,non_zero_exit,0.965720,0,224,0,72.020592
3885,99710,0,762867,13.070430,0.000000,0.030398,,0.965479,0,224,0,72.027792
3886,99717,7,762867,13.071348,0.000918,1.031549,,0.965496,0,224,0,72.034988
3887,99717,0,762867,13.071348,0.000000,0.022782,non_zero_exit,0.965254,0,224,0,72.016461
3888,99717,0,762867,13.071348,0.000000,0.033027,,0.965014,0,224,0,72.023656
3889,99717,0,762867,13.071348,0.000000,0.029936,,0.964774,0,224,0,72.030848
3890,99717,0,762867,13.071348,0.000000,3.030206,,0.965305,0,224,0,72.038036
3891,99717,0,762867,13.071348,0.000000,0.032425,,0.965065,0,224,0,72.045221
3892,99717,0,762867,13.071348,0.000000,0.024764,non_zero_exit,0.964823,0,224,0,72.026715
3893,99717,0,762867,13.071348,0.000000,1.025244,,0.964839,0,224,0,72.033898
3894,99717,0,762867,13.071348,0.000000,0.022439,non_zero_exit,0.964597,0,224,0,72.015404
3895,99717,0,762867,13.071348,0.000000,0.030451,,0.964357,0,224,0,72.022587
3896,99717,0,762867,13.071348,0.000000,1.029641,,0.964374,0,224,0,72.029766
3897,99717,0,762867,13.071348,0.000000,3.055115,,0.964910,0,224,0,72.036942
3898,99717,0,762867,13.071348,0.000000,0.027812,,0.964670,0,224,0,72.044114
3899,99717,0,762867,13.071348,0.000000,1.030547,,0.964687,0,224,0,72.051282
3900,99726,9,762867,13.072528,0.001180,1.031121,non_zero_exit,0.964704,0,224,0,72.032812
3901,99726,0,762867,13.072528,0.000000,0.022820,non_zero_exit,0.964463,0,224,0,72.014352
3902,99735,9,762867,13.073707,0.001180,0.023278,non_zero_exit,0.964221,0,224,0,71.995901
3903,99735,0,762867,13.073707,0.000000,1.033087,non_zero_exit,0.964239,0,224,0,71.977459
3904,99735,0,762867,13.073707,0.000000,1.035627,,0.964257,0,224,0,71.984635
3905,99735,0,762867,13.073707,0.000000,0.028565,,0.964018,0,224,0,71.991807
3906,99735,0,762867,13.073707,0.000000,1.528929,,0.964162,0,224,0,71.998976
3907,99735,0,762867,13.073707,0.000000,0.028631,,0.963923,0,224,0,72.006141
3908,99735,0,762867,13.073707,0.000000,2.030046,,0.964196,0,224,0,72.013303
3909,99735,0,762867,13.073707,0.000000,0.536363,,0.964086,0,224,0,72.020460
3910,99735,0,762867,13.073707,0.000000,1.037525,,0.964105,0,224,0,72.027614
3911,99735,0,762867,13.073707,0.000000,1.036767,,0.964124,0,224,0,72.034765
3912,99735,0,762867,13.073707,0.000000,2.535152,,0.964525,0,224,0,72.041912
3913,99779,44,762867,13.079475,0.005768,0.139753,,0.964314,0,224,0,72.049055
3914,99779,0,762867,13.079475,0.000000,0.021268,non_zero_exit,0.964074,0,224,0,72.030651
3915,99779,0,762867,13.079475,0.000000,1.038913,non_zero_exit,0.964093,0,224,0,72.012257
3916,99779,0,762867,13.079475,0.000000,0.022238,non_zero_exit,0.963852,0,224,0,71.993873
3917,99779,0,762867,13.079475,0.000000,1.864982,,0.964082,0,224,0,72.001021
3918,99779,0,762867,13.079475,0.000000,1.029230,,0.964099,0,224,0,72.008165
3919,99779,0,762867,13.079475,0.000000,0.033854,,0.963861,0,224,0,72.015306
3920,99779,0,762867,13.079475,0.000000,0.028481,,0.963623,0,224,0,72.022443
3921,99779,0,762867,13.079475,0.000000,0.027600,,0.963384,0,224,0,72.029577
3922,99779,0,762867,13.079475,0.000000,1.034965,,0.963403,0,224,0,72.036707
3923,99779,0,762867,13.079475,0.000000,0.031487,,0.963165,0,224,0,72.043833
3924,99789,10,762867,13.080786,0.001311,0.025666,,0.962926,0,224,0,72.050955
3925,99789,0,762867,13.080786,0.000000,3.042537,,0.963456,0,224,0,72.058074
3926,99789,0,762867,13.080786,0.000000,0.029307,,0.963218,0,224,0,72.065190
3927,99847,58,762867,13.088389,0.007603,1.031658,,0.963235,0,224,0,72.072301
3928,99847,0,762867,13.088389,0.000000,0.024830,non_zero_exit,0.962997,0,224,0,72.053958
3929,99847,0,762867,13.088389,0.000000,1.037676,,0.963016,0,224,0,72.061069
3930,99848,1,762867,13.088520,0.000131,0.032135,,0.962779,0,224,0,72.068176
3931,99848,0,762867,13.088520,0.000000,0.031138,,0.962542,0,224,0,72.075280
3932,99848,0,762867,13.088520,0.000000,0.023593,non_zero_exit,0.962303,0,224,0,72.056954
3933,99848,0,762867,13.088520,0.000000,2.038637,,0.962577,0,224,0,72.064057
3934,99848,0,762867,13.088520,0.000000,1.032268,,0.962594,0,224,0,72.071156
3935,99848,0,762867,13.088520,0.000000,0.019759,non_zero_exit,0.962355,0,224,0,72.052846
3936,99848,0,762867,13.088520,0.000000,0.020455,non_zero_exit,0.962116,0,224,0,72.034544
3937,99849,1,762867,13.088651,0.000131,1.029916,,0.962133,0,224,0,72.041646
3938,99849,0,762867,13.088651,0.000000,0.027679,,0.961896,0,224,0,72.048743
3939,99849,0,762867,13.088651,0.000000,1.030765,,0.961913,0,224,0,72.055838
3940,99849,0,762867,13.088651,0.000000,0.034228,,0.961678,0,224,0,72.062928
3941,99849,0,762867,13.088651,0.000000,0.134773,,0.961468,0,224,0,72.070015
3942,99849,0,762867,13.088651,0.000000,0.021375,non_zero_exit,0.961230,0,224,0,72.051737
3943,99849,0,762867,13.088651,0.000000,5.007016,timeout,0.962255,0,225,0,72.033469
3944,99849,0,762867,13.088651,0.000000,0.037076,,0.962021,0,225,0,72.040558
3945,99849,0,762867,13.088651,0.000000,2.028765,,0.962291,0,225,0,72.047643
3946,99849,0,762867,13.088651,0.000000,0.030962,,0.962055,0,225,0,72.054725
3947,99849,0,762867,13.088651,0.000000,0.336265,,0.961897,0,225,0,72.061803
3948,99849,0,762867,13.088651,0.000000,1.028780,,0.961914,0,225,0,72.068878
3949,99849,0,762867,13.088651,0.000000,0.041777,,0.961681,0,225,0,72.075949
3950,99849,0,762867,13.088651,0.000000,5.003954,timeout,0.962704,0,226,0,72.057707
3951,99849,0,762867,13.088651,0.000000,4.532796,,0.963607,0,226,0,72.064777
3952,99849,0,762867,13.088651,0.000000,2.037964,,0.963879,0,226,0,72.071844
3953,99849,0,762867,13.088651,0.000000,1.030655,,0.963896,0,226,0,72.078907
3954,99849,0,762867,13.088651,0.000000,1.029254,,0.963912,0,226,0,72.085967
3955,99849,0,762867,13.088651,0.000000,0.024534,,0.963675,0,226,0,72.093023
3956,99849,0,762867,13.088651,0.000000,0.023865,non_zero_exit,0.963437,0,226,0,72.074804
3957,99850,1,762867,13.088782,0.000131,1.534603,,0.963582,0,226,0,72.081860
3958,99850,0,762867,13.088782,0.000000,2.033910,,0.963852,0,226,0,72.088911
3959,99850,0,762867,13.088782,0.000000,0.945198,,0.963847,0,226,0,72.095960
3960,99850,0,762867,13.088782,0.000000,1.037536,,0.963866,0,226,0,72.103004
3961,99850,0,762867,13.088782,0.000000,0.585991,,0.963771,0,226,0,72.110045
3962,99850,0,762867,13.088782,0.000000,0.031109,non_zero_exit,0.963535,0,226,0,72.091850
3963,99850,0,762867,13.088782,0.000000,0.038803,,0.963302,0,226,0,72.098890
3964,99850,0,762867,13.088782,0.000000,1.036537,,0.963320,0,226,0,72.105927
3965,99850,0,762867,13.088782,0.000000,2.540802,,0.963718,0,226,0,72.112960
3966,99853,3,762867,13.089175,0.000393,0.033601,non_zero_exit,0.963484,0,226,0,72.094782
3967,99853,0,762867,13.089175,0.000000,0.023065,non_zero_exit,0.963247,0,226,0,72.076613
3968,99853,0,762867,13.089175,0.000000,0.755543,,0.963194,0,226,0,72.083648
3969,99853,0,762867,13.089175,0.000000,0.035021,,0.962961,0,226,0,72.090680
3970,99853,0,762867,13.089175,0.000000,1.132706,,0.963003,0,226,0,72.097708
3971,99853,0,762867,13.089175,0.000000,0.026787,non_zero_exit,0.962768,0,226,0,72.079557
3972,99853,0,762867,13.089175,0.000000,0.034852,non_zero_exit,0.962534,0,226,0,72.061415
3973,99853,0,762867,13.089175,0.000000,0.031806,,0.962300,0,226,0,72.068445
3974,99853,0,762867,13.089175,0.000000,0.027495,non_zero_exit,0.962065,0,226,0,72.050314
3975,99853,0,762867,13.089175,0.000000,2.026077,,0.962332,0,226,0,72.057344
3976,99853,0,762867,13.089175,0.000000,0.028720,,0.962098,0,226,0,72.064370
3977,99853,0,762867,13.089175,0.000000,0.029957,,0.961863,0,226,0,72.071393
3978,99853,0,762867,13.089175,0.000000,0.032439,,0.961630,0,226,0,72.078412
3979,99853,0,762867,13.089175,0.000000,2.534790,,0.962025,0,226,0,72.085427
3980,99868,15,762867,13.091142,0.001966,0.030249,,0.961791,0,226,0,72.092439
3981,99868,0,762867,13.091142,0.000000,2.027348,,0.962058,0,226,0,72.099448
3982,99868,0,762867,13.091142,0.000000,0.034218,,0.961825,0,226,0,72.106452
3983,99868,0,762867,13.091142,0.000000,0.033743,,0.961593,0,226,0,72.113454
3984,99869,1,762867,13.091273,0.000131,2.535633,,0.961987,0,226,0,72.120452
3985,99869,0,762867,13.091273,0.000000,0.127462,,0.961778,0,226,0,72.127446
3986,99869,0,762867,13.091273,0.000000,0.033185,,0.961545,0,226,0,72.134437
3987,99869,0,762867,13.091273,0.000000,1.032067,,0.961563,0,226,0,72.141424
3988,99869,0,762867,13.091273,0.000000,0.029757,,0.961329,0,226,0,72.148408
3989,99869,0,762867,13.091273,0.000000,0.023332,,0.961094,0,226,0,72.155388
3990,99869,0,762867,13.091273,0.000000,1.030928,,0.961112,0,226,0,72.162365
3991,99869,0,762867,13.091273,0.000000,0.024040,non_zero_exit,0.960877,0,226,0,72.144289
3992,99869,0,762867,13.091273,0.000000,0.022446,non_zero_exit,0.960642,0,226,0,72.126221
3993,99869,0,762867,13.091273,0.000000,1.035229,,0.960661,0,226,0,72.133200
3994,99897,28,762867,13.094943,0.003670,0.028188,,0.960427,0,226,0,72.140175
3995,99897,0,762867,13.094943,0.000000,1.027261,,0.960444,0,226,0,72.147147
3996,99906,9,762867,13.096123,0.001180,0.027683,,0.960211,0,226,0,72.154116
3997,99906,0,762867,13.096123,0.000000,0.026381,,0.959977,0,226,0,72.161081
3998,99906,0,762867,13.096123,0.000000,0.338625,,0.959822,0,226,0,72.168042
3999,99906,0,762867,13.096123,0.000000,2.025723,,0.960088,0,226,0,72.175000
4000,99906,0,762867,13.096123,0.000000,0.027765,,0.959855,0,226,0,72.181955
4001,99906,0,762867,13.096123,0.000000,1.028170,,0.959872,0,226,0,72.188906
4002,99906,0,762867,13.096123,0.000000,0.029050,,0.959640,0,226,0,72.195853
4003,99906,0,762867,13.096123,0.000000,1.026409,,0.959656,0,226,0,72.202797
4004,99906,0,762867,13.096123,0.000000,0.030790,,0.959424,0,226,0,72.209738
4005,99908,2,762867,13.096385,0.000262,0.028359,non_zero_exit,0.959192,0,226,0,72.191712
4006,99908,0,762867,13.096385,0.000000,0.022618,non_zero_exit,0.958958,0,226,0,72.173696
4007,99908,0,762867,13.096385,0.000000,1.035334,,0.958977,0,226,0,72.180639
4008,99908,0,762867,13.096385,0.000000,0.023900,non_zero_exit,0.958744,0,226,0,72.162634
4009,99908,0,762867,13.096385,0.000000,5.004296,timeout,0.959753,0,227,0,72.144638
4010,99908,0,762867,13.096385,0.000000,1.034120,,0.959771,0,227,0,72.151583
4011,99908,0,762867,13.096385,0.000000,0.020773,non_zero_exit,0.959537,0,227,0,72.133599
4012,99908,0,762867,13.096385,0.000000,0.024279,non_zero_exit,0.959304,0,227,0,72.115624
4013,99908,0,762867,13.096385,0.000000,1.029078,,0.959322,0,227,0,72.122571
4014,99908,0,762867,13.096385,0.000000,0.039772,,0.959093,0,227,0,72.129514
4015,99909,1,762867,13.096516,0.000131,0.021618,non_zero_exit,0.958859,0,227,0,72.111554
4016,99909,0,762867,13.096516,0.000000,0.023162,non_zero_exit,0.958626,0,227,0,72.093602
4017,99909,0,762867,13.096516,0.000000,1.510284,,0.958764,0,227,0,72.100548
4018,99909,0,762867,13.096516,0.000000,0.042229,,0.958536,0,227,0,72.107489
4019,99912,3,762867,13.096909,0.000393,0.031240,,0.958305,0,227,0,72.114428
4020,99912,0,762867,13.096909,0.000000,1.030842,,0.958323,0,227,0,72.121363
4021,99917,5,762867,13.097565,0.000655,0.021628,non_zero_exit,0.958090,0,227,0,72.103431
4022,99917,0,762867,13.097565,0.000000,0.028172,non_zero_exit,0.957859,0,227,0,72.085508
4023,99918,1,762867,13.097696,0.000131,0.031280,,0.957629,0,227,0,72.092445
4024,99918,0,762867,13.097696,0.000000,0.023267,non_zero_exit,0.957397,0,227,0,72.074534
4025,99918,0,762867,13.097696,0.000000,0.022369,non_zero_exit,0.957164,0,227,0,72.056632
4026,99918,0,762867,13.097696,0.000000,0.022210,non_zero_exit,0.956932,0,227,0,72.038739
4027,99918,0,762867,13.097696,0.000000,0.030624,,0.956702,0,227,0,72.045680
4028,99918,0,762867,13.097696,0.000000,0.029100,,0.956472,0,227,0,72.052619
4029,99918,0,762867,13.097696,0.000000,1.030855,,0.956490,0,227,0,72.059553
4030,99918,0,762867,13.097696,0.000000,5.075109,timeout,0.957512,0,228,0,72.041677
4031,99918,0,762867,13.097696,0.000000,1.538685,,0.957656,0,228,0,72.048611
4032,99918,0,762867,13.097696,0.000000,1.527936,,0.957798,0,228,0,72.055542
4033,99918,0,762867,13.097696,0.000000,0.040174,,0.957570,0,228,0,72.062469
4034,99918,0,762867,13.097696,0.000000,3.030375,,0.958084,0,228,0,72.069393
4035,99918,0,762867,13.097696,0.000000,1.030324,,0.958102,0,228,0,72.076313
4036,99918,0,762867,13.097696,0.000000,0.031541,,0.957872,0,228,0,72.083230
4037,99918,0,762867,13.097696,0.000000,0.022191,non_zero_exit,0.957641,0,228,0,72.065379
4038,99918,0,762867,13.097696,0.000000,0.029393,,0.957411,0,228,0,72.072295
4039,99918,0,762867,13.097696,0.000000,0.030424,,0.957181,0,228,0,72.079208
4040,99918,0,762867,13.097696,0.000000,0.537107,,0.957077,0,228,0,72.086117
4041,99918,0,762867,13.097696,0.000000,0.028567,,0.956848,0,228,0,72.093023
4042,99918,0,762867,13.097696,0.000000,1.037663,,0.956868,0,228,0,72.099926
4043,99918,0,762867,13.097696,0.000000,3.033212,,0.957381,0,228,0,72.106825
4044,99918,0,762867,13.097696,0.000000,2.028662,,0.957646,0,228,0,72.113721
4045,99918,0,762867,13.097696,0.000000,1.028824,,0.957663,0,228,0,72.120613
4046,99918,0,762867,13.097696,0.000000,0.034450,,0.957435,0,228,0,72.127502
4047,99918,0,762867,13.097696,0.000000,1.036833,,0.957455,0,228,0,72.134387
4048,99918,0,762867,13.097696,0.000000,1.029342,,0.957473,0,228,0,72.141269
4049,99918,0,762867,13.097696,0.000000,0.028173,,0.957243,0,228,0,72.148148
4050,99918,0,762867,13.097696,0.000000,0.028885,,0.957014,0,228,0,72.155023
4051,99918,0,762867,13.097696,0.000000,0.031435,,0.956786,0,228,0,72.161895
4052,99918,0,762867,13.097696,0.000000,0.021993,non_zero_exit,0.956555,0,228,0,72.144091
4053,99918,0,762867,13.097696,0.000000,1.025660,,0.956572,0,228,0,72.150962
4054,99918,0,762867,13.097696,0.000000,1.023457,,0.956589,0,228,0,72.157830
4055,99918,0,762867,13.097696,0.000000,2.030977,,0.956853,0,228,0,72.164694
4056,99918,0,762867,13.097696,0.000000,2.122782,,0.957141,0,228,0,72.171555
4057,99918,0,762867,13.097696,0.000000,2.031644,,0.957406,0,228,0,72.178413
4058,99918,0,762867,13.097696,0.000000,2.032060,,0.957670,0,228,0,72.185267
4059,99918,0,762867,13.097696,0.000000,5.003039,timeout,0.958667,0,229,0,72.167488
4060,99918,0,762867,13.097696,0.000000,1.028974,,0.958684,0,229,0,72.174341
4061,99918,0,762867,13.097696,0.000000,0.029986,,0.958455,0,229,0,72.181192
4062,99918,0,762867,13.097696,0.000000,1.034139,,0.958474,0,229,0,72.188038
4063,99918,0,762867,13.097696,0.000000,0.031356,,0.958246,0,229,0,72.194882
4064,99918,0,762867,13.097696,0.000000,3.068294,,0.958765,0,229,0,72.201722
4065,99918,0,762867,13.097696,0.000000,3.037734,,0.959276,0,229,0,72.208559
4066,99923,5,762867,13.098351,0.000655,2.029410,,0.959539,0,229,0,72.215392
4067,99925,2,762867,13.098614,0.000262,1.030769,,0.959557,0,229,0,72.222222
4068,99925,0,762867,13.098614,0.000000,0.021156,non_zero_exit,0.959326,0,229,0,72.204473
4069,99925,0,762867,13.098614,0.000000,1.028866,,0.959343,0,229,0,72.211302
4070,99925,0,762867,13.098614,0.000000,0.033486,,0.959116,0,229,0,72.218128
4071,99925,0,762867,13.098614,0.000000,1.034061,,0.959134,0,229,0,72.224951
4072,99925,0,762867,13.098614,0.000000,0.030571,,0.958906,0,229,0,72.231770
4073,99934,9,762867,13.099793,0.001180,0.032243,,0.958679,0,229,0,72.238586
4074,99934,0,762867,13.099793,0.000000,1.028539,,0.958696,0,229,0,72.245399
4075,99935,1,762867,13.099924,0.000131,0.022211,non_zero_exit,0.958466,0,229,0,72.227674
4076,99936,1,762867,13.100055,0.000131,0.021054,non_zero_exit,0.958236,0,229,0,72.209958
4077,99936,0,762867,13.100055,0.000000,0.020213,non_zero_exit,0.958006,0,229,0,72.192251
4078,99936,0,762867,13.100055,0.000000,0.029369,,0.957779,0,229,0,72.199068
4079,99936,0,762867,13.100055,0.000000,5.003119,timeout,0.958770,0,230,0,72.181373
4080,99936,0,762867,13.100055,0.000000,1.030226,,0.958788,0,230,0,72.188189
4081,99936,0,762867,13.100055,0.000000,0.029341,,0.958560,0,230,0,72.195002
4082,99936,0,762867,13.100055,0.000000,1.029008,,0.958577,0,230,0,72.201812
4083,99936,0,762867,13.100055,0.000000,0.031023,,0.958350,0,230,0,72.208619
4084,99936,0,762867,13.100055,0.000000,0.026953,non_zero_exit,0.958122,0,230,0,72.190942
4085,99936,0,762867,13.100055,0.000000,1.027368,,0.958139,0,230,0,72.197748
4086,99936,0,762867,13.100055,0.000000,0.038557,,0.957914,0,230,0,72.204551
4087,99936,0,762867,13.100055,0.000000,0.023482,non_zero_exit,0.957686,0,230,0,72.186888
4088,99938,2,762867,13.100318,0.000262,1.028467,,0.957703,0,230,0,72.193690
4089,99938,0,762867,13.100318,0.000000,0.032908,,0.957477,0,230,0,72.200489
4090,99938,0,762867,13.100318,0.000000,0.432145,,0.957348,0,230,0,72.207284
4091,99938,0,762867,13.100318,0.000000,0.045094,,0.957125,0,230,0,72.214076
4092,99938,0,762867,13.100318,0.000000,3.855629,,0.957834,0,230,0,72.220865
4093,99938,0,762867,13.100318,0.000000,2.031141,,0.958096,0,230,0,72.227650
4094,99938,0,762867,13.100318,0.000000,3.028804,,0.958601,0,230,0,72.234432
4095,99939,1,762867,13.100449,0.000131,0.022434,non_zero_exit,0.958373,0,230,0,72.216797
4096,99939,0,762867,13.100449,0.000000,0.031900,,0.958147,0,230,0,72.223578
4097,99939,0,762867,13.100449,0.000000,0.022404,non_zero_exit,0.957918,0,230,0,72.205954
4098,99939,0,762867,13.100449,0.000000,1.028385,non_zero_exit,0.957936,0,230,0,72.188339
4099,99939,0,762867,13.100449,0.000000,0.027096,non_zero_exit,0.957709,0,230,0,72.170732
4100,99939,0,762867,13.100449,0.000000,0.020888,non_zero_exit,0.957480,0,230,0,72.153133
4101,99939,0,762867,13.100449,0.000000,0.026798,non_zero_exit,0.957253,0,230,0,72.135544
4102,99939,0,762867,13.100449,0.000000,3.037230,,0.957760,0,230,0,72.142335
4103,99939,0,762867,13.100449,0.000000,1.028606,,0.957777,0,230,0,72.149123
4104,99939,0,762867,13.100449,0.000000,3.784838,,0.958466,0,230,0,72.155907
4105,99939,0,762867,13.100449,0.000000,0.027348,,0.958239,0,230,0,72.162689
4106,99939,0,762867,13.100449,0.000000,2.029965,,0.958500,0,230,0,72.169467
4107,99939,0,762867,13.100449,0.000000,0.022669,non_zero_exit,0.958272,0,230,0,72.151899
4108,99941,2,762867,13.100711,0.000262,0.030537,,0.958047,0,230,0,72.158676
4109,99941,0,762867,13.100711,0.000000,4.532964,,0.958916,0,230,0,72.165450
4110,99941,0,762867,13.100711,0.000000,1.031098,,0.958934,0,230,0,72.172221
4111,99941,0,762867,13.100711,0.000000,0.026656,non_zero_exit,0.958707,0,230,0,72.154669
4112,99956,15,762867,13.102677,0.001966,0.032479,,0.958482,0,230,0,72.161439
4113,99956,0,762867,13.102677,0.000000,0.030909,,0.958257,0,230,0,72.168206
4114,99956,0,762867,13.102677,0.000000,0.767346,,0.958210,0,230,0,72.174970
4115,99956,0,762867,13.102677,0.000000,1.024746,,0.958226,0,230,0,72.181730
4116,99956,0,762867,13.102677,0.000000,0.230348,,0.958050,0,230,0,72.188487
4117,99956,0,762867,13.102677,0.000000,0.023881,non_zero_exit,0.957823,0,230,0,72.170957
4118,99956,0,762867,13.102677,0.000000,1.028704,,0.957840,0,230,0,72.177713
4119,99956,0,762867,13.102677,0.000000,0.035040,,0.957616,0,230,0,72.184466
4120,99956,0,762867,13.102677,0.000000,5.004426,timeout,0.958598,0,231,0,72.166950
4121,99956,0,762867,13.102677,0.000000,1.030585,,0.958615,0,231,0,72.173702
4122,99958,2,762867,13.102939,0.000262,5.004138,timeout,0.959597,0,232,0,72.156197
4123,99958,0,762867,13.102939,0.000000,0.029964,,0.959371,0,232,0,72.162949
4124,99958,0,762867,13.102939,0.000000,0.528043,,0.959267,0,232,0,72.169697
4125,99958,0,762867,13.102939,0.000000,1.034620,,0.959285,0,232,0,72.176442
4126,99968,10,762867,13.104250,0.001311,0.030040,non_zero_exit,0.959060,0,232,0,72.158953
4127,99968,0,762867,13.104250,0.000000,0.028842,,0.958834,0,232,0,72.165698
4128,99968,0,762867,13.104250,0.000000,0.021538,non_zero_exit,0.958607,0,232,0,72.148220
4129,99968,0,762867,13.104250,0.000000,0.030514,,0.958383,0,232,0,72.154964
4130,99968,0,762867,13.104250,0.000000,0.033181,,0.958159,0,232,0,72.161704
4131,99968,0,762867,13.104250,0.000000,1.030080,,0.958176,0,232,0,72.168441
4132,99968,0,762867,13.104250,0.000000,0.032970,,0.957952,0,232,0,72.175175
4133,99968,0,762867,13.104250,0.000000,0.029508,,0.957728,0,232,0,72.181906
4134,99968,0,762867,13.104250,0.000000,0.027975,,0.957503,0,232,0,72.188634
4135,99968,0,762867,13.104250,0.000000,0.022835,non_zero_exit,0.957277,0,232,0,72.171180
4136,99968,0,762867,13.104250,0.000000,0.025736,,0.957052,0,232,0,72.177907
4137,99968,0,762867,13.104250,0.000000,0.029257,,0.956828,0,232,0,72.184630
4138,99968,0,762867,13.104250,0.000000,1.029262,,0.956845,0,232,0,72.191351
4139,99968,0,762867,13.104250,0.000000,1.028910,,0.956862,0,232,0,72.198068
4140,99968,0,762867,13.104250,0.000000,3.033515,,0.957364,0,232,0,72.204781
4141,99988,20,762867,13.106872,0.002622,1.033193,,0.957382,0,232,0,72.211492
4142,99988,0,762867,13.106872,0.000000,1.029623,,0.957400,0,232,0,72.218199
4143,99988,0,762867,13.106872,0.000000,1.108173,,0.957436,0,232,0,72.224903
4144,99988,0,762867,13.106872,0.000000,1.234014,,0.957503,0,232,0,72.231604
4145,99988,0,762867,13.106872,0.000000,1.037525,,0.957522,0,232,0,72.238302
4146,99988,0,762867,13.106872,0.000000,0.032369,,0.957299,0,232,0,72.244996
4147,99988,0,762867,13.106872,0.000000,5.004474,timeout,0.958275,0,233,0,72.227580
4148,99988,0,762867,13.106872,0.000000,0.031738,,0.958051,0,233,0,72.234273
4149,99988,0,762867,13.106872,0.000000,0.023950,non_zero_exit,0.957826,0,233,0,72.216867
4150,99988,0,762867,13.106872,0.000000,2.030142,,0.958085,0,233,0,72.223561
4151,99988,0,762867,13.106872,0.000000,0.032559,,0.957862,0,233,0,72.230250
4152,99988,0,762867,13.106872,0.000000,0.023263,non_zero_exit,0.957637,0,233,0,72.212858
4153,99988,0,762867,13.106872,0.000000,1.033030,,0.957655,0,233,0,72.219547
4154,99992,4,762867,13.107396,0.000524,0.022236,non_zero_exit,0.957430,0,233,0,72.202166
4155,99999,7,762867,13.108314,0.000918,2.722182,,0.957854,0,233,0,72.208855
4156,99999,0,762867,13.108314,0.000000,0.023764,non_zero_exit,0.957630,0,233,0,72.191484
4157,99999,0,762867,13.108314,0.000000,1.031772,,0.957647,0,233,0,72.198172
4158,99999,0,762867,13.108314,0.000000,2.036848,,0.957907,0,233,0,72.204857
